sleeve,kind,tf,family,sharpe,mc_p5,mc_p50,max_dd,months_in_profit,turnover,placebo_sharpe,screened,wf_oos,accepted
CRM_1d_breakout,equity,1d,breakout,0.06302499484412609,,,-0.2847359315868222,0.32386363636363635,138.0104271222214,0.1398685458646534,False,,False
NFLX_1d_trend,equity,1d,trend,0.49527086204865406,,,-0.35725270044442814,0.5625,21.94837659699335,-0.25560619345598823,False,0.014423123035077971,False
NFLX_1d_mean_reversion,equity,1d,mean_reversion,-0.17663678178737494,,,-0.37696400440011846,0.4431818181818182,191.27565042703833,-0.3804422715028525,False,,False
NFLX_1d_breakout,equity,1d,breakout,0.09758822059881851,,,-0.1963988027948146,0.3352272727272727,111.76460109001286,0.009045175029445733,False,,False
AMD_1d_trend,equity,1d,trend,0.45744199032770083,,,-0.4091733389097002,0.5113636363636364,19.68610596635411,-0.13454570719816036,False,-0.23059861216552102,False
AMD_1d_mean_reversion,equity,1d,mean_reversion,-0.39541272053768145,,,-0.5599017389206123,0.42045454545454547,152.6604317755825,-0.06557912102540238,False,,False
AMD_1d_breakout,equity,1d,breakout,-0.09565165533870712,,,-0.3470455830707704,0.2897727272727273,82.60668239429708,-0.19677013871234572,False,,False
DIS_1d_trend,equity,1d,trend,-0.0017526113289275424,,,-0.6473442089716192,0.5056818181818182,44.952386202266496,-0.2564419962536409,False,-1.2825588814721072,False
DIS_1d_mean_reversion,equity,1d,mean_reversion,0.016379143003378935,,,-0.32278485549588054,0.4715909090909091,378.2674971887577,-0.16795811047411024,False,,False
DIS_1d_breakout,equity,1d,breakout,0.24225952179677826,,,-0.35919128873953377,0.29545454545454547,197.37970097606703,0.12551509817772047,False,,False
CSCO_1d_trend,equity,1d,trend,0.2969535966988694,,,-0.3082783993135987,0.5625,45.154332978933056,0.1801405067778124,False,,False
CSCO_1d_mean_reversion,equity,1d,mean_reversion,-0.14456317931915677,,,-0.39448680739144815,0.4375,358.3824666656199,-0.3696999148143498,False,,False
CSCO_1d_breakout,equity,1d,breakout,-0.018557491165718074,,,-0.21527081030171502,0.32954545454545453,176.7738641184588,-0.4772860472067312,False,,False
INTC_1d_trend,equity,1d,trend,0.07237216658030225,,,-0.5078783557355075,0.4659090909090909,53.4211845492008,-0.18697816293263064,False,,False
INTC_1d_mean_reversion,equity,1d,mean_reversion,-0.25166094130763683,,,-0.5353491366167569,0.44886363636363635,280.7939675063132,-0.11461619192925268,False,,False
INTC_1d_breakout,equity,1d,breakout,0.24898447846970906,,,-0.19393233552159217,0.26136363636363635,141.5400168408285,-0.217323281431498,False,-0.3827992059432481,False
PFE_1d_trend,equity,1d,trend,0.13245651595828623,,,-0.4357513784209628,0.4772727272727273,60.94586411894707,-0.29641280202636255,False,,False
PFE_1d_mean_reversion,equity,1d,mean_reversion,-0.3011345194815527,,,-0.5039324953587342,0.4375,431.87097182518494,-0.5570287432616665,False,,False
PFE_1d_breakout,equity,1d,breakout,-0.4653761006180099,,,-0.4339640596046902,0.19318181818181818,200.39270328915507,-0.06583253688263896,False,,False
WFC_1d_trend,equity,1d,trend,0.013065148716378434,,,-0.6001528985347001,0.5,48.48107825599851,-0.08975677442721151,False,-0.9976435329495569,False
WFC_1d_mean_reversion,equity,1d,mean_reversion,-0.31300210269040635,,,-0.47941698496811713,0.4602272727272727,352.07401118701154,-0.509220938565729,False,,False
WFC_1d_breakout,equity,1d,breakout,-0.06699141458184894,,,-0.37031763630189196,0.2897727272727273,173.21183050676046,0.15368648294347495,False,,False
TMO_1d_trend,equity,1d,trend,0.3902963767603861,,,-0.5223097225022482,0.5568181818181818,36.30275946911179,-0.3596244833386457,False,0.35021896531181274,False
TMO_1d_mean_reversion,equity,1d,mean_reversion,-0.3081293486457195,,,-0.5130015741264711,0.4034090909090909,363.09579995502077,-0.2983624100383128,False,,False
TMO_1d_breakout,equity,1d,breakout,0.026569685013062085,,,-0.24879221201939827,0.3352272727272727,181.6346036108601,-0.22225208723624562,False,,False
MCD_1d_trend,equity,1d,trend,-0.1817707632544987,,,-0.6565564433999374,0.45454545454545453,72.70664573391119,-1.3652136331799718,False,,False
MCD_1d_mean_reversion,equity,1d,mean_reversion,-0.07451517502458481,,,-0.46963163901732186,0.4318181818181818,515.1367072453477,-0.0652989795052186,False,,False
MCD_1d_breakout,equity,1d,breakout,0.029716784037805873,,,-0.28614348193261474,0.2784090909090909,269.0420441976397,-0.624177882740663,False,,False
ABT_1d_trend,equity,1d,trend,0.13878911810437242,,,-0.4824631448564535,0.4943181818181818,48.14290913098574,-0.5895187869353987,False,-0.4041084056804516,False
ABT_1d_mean_reversion,equity,1d,mean_reversion,-0.13294151601412413,,,-0.4497516816118844,0.4659090909090909,417.4845875390413,-0.06649359757121487,False,-0.6360967205736623,False
ABT_1d_breakout,equity,1d,breakout,-0.7848570779789799,,,-0.6037543717159027,0.25,207.36629414555387,-0.14983949937578786,False,,False
ORCL_1d_trend,equity,1d,trend,0.27043108354129686,,,-0.27806074259845326,0.4943181818181818,46.75782295552063,-0.36150101904472176,False,-1.8661875708345685,False
ORCL_1d_mean_reversion,equity,1d,mean_reversion,-0.13913804979509412,,,-0.5039656968990847,0.38636363636363635,322.11211504072566,-0.29256809596958744,False,-0.08676632836897517,False
ORCL_1d_breakout,equity,1d,breakout,-0.4250347126697799,,,-0.49375651198893034,0.2159090909090909,150.81164539016115,-0.04284497654806625,False,,False
ACN_1d_trend,equity,1d,trend,0.32025403144943193,,,-0.3961043392105632,0.5511363636363636,36.404948897079805,0.05502744642698192,False,0.03255758934918626,False
ACN_1d_mean_reversion,equity,1d,mean_reversion,-0.17720973151525923,,,-0.45879238733117667,0.4318181818181818,390.4937200410386,-0.39928923561480434,False,-0.3953453424063797,False
ACN_1d_breakout,equity,1d,breakout,0.00560346661342246,,,-0.306524045449343,0.30113636363636365,202.36058528159606,-0.37754387479882495,False,,False
QCOM_1d_trend,equity,1d,trend,-0.5628920285638256,,,-0.8091689706405772,0.44886363636363635,40.930786626233484,-0.40688303440193174,False,,False
QCOM_1d_mean_reversion,equity,1d,mean_reversion,-0.12715197455542154,,,-0.5024457671474188,0.5170454545454546,272.4781241695227,0.12687847204444946,False,-0.588671891399085,False
QCOM_1d_breakout,equity,1d,breakout,-0.044461397480784565,,,-0.3854390280277057,0.30113636363636365,137.95151941712385,0.4744493530078846,False,,False
TXN_1d_trend,equity,1d,trend,0.1483438268087536,,,-0.527450201579752,0.48863636363636365,41.91567727102191,-0.1894868007144189,False,0.2976507785834803,False
TXN_1d_mean_reversion,equity,1d,mean_reversion,0.10742552800271814,,,-0.3274749948384934,0.4318181818181818,352.96007094563475,-0.20741024234489913,False,,False
TXN_1d_breakout,equity,1d,breakout,-0.035506029567669684,,,-0.30267858232694955,0.2556818181818182,162.32903865687723,-0.07357463506400175,False,,False
NKE_1d_trend,equity,1d,trend,0.1211182189024665,,,-0.4687185005975578,0.44886363636363635,37.56556547333352,-0.6588024348458708,False,-1.3005809152023142,False
NKE_1d_mean_reversion,equity,1d,mean_reversion,-0.019192906907921588,,,-0.3912918054279405,0.4659090909090909,311.37416641007553,-0.3071654271465022,False,,False
NKE_1d_breakout,equity,1d,breakout,-0.1288443758720807,,,-0.32933297548517293,0.2840909090909091,162.42122509553752,-0.25042120411383884,False,,False
UNH_1d_trend,equity,1d,trend,0.38643476367940316,,,-0.3907387933355928,0.5170454545454546,43.00882830003043,-0.355586421452469,False,0.34216790702614447,False
UNH_1d_mean_reversion,equity,1d,mean_reversion,0.22565929416437516,,,-0.20618131968027098,0.4659090909090909,364.89869838888785,-0.8636628711998816,False,-1.5585498954946158,False
UNH_1d_breakout,equity,1d,breakout,-0.6317113999159141,,,-0.5915719106282354,0.23863636363636365,190.13940847103117,-0.5258175975967255,False,,False
HON_1d_trend,equity,1d,trend,0.012393323179200468,,,-0.6259013820271366,0.4772727272727273,51.53377196582673,-0.385584258953092,False,0.25307764882193257,False
HON_1d_mean_reversion,equity,1d,mean_reversion,0.0703518919747704,,,-0.4010523211633491,0.4772727272727273,460.0813975908286,-0.13217361828178228,False,-0.4989840417707522,False
HON_1d_breakout,equity,1d,breakout,-0.13613321609086076,,,-0.24502302369140816,0.2727272727272727,226.49337770036294,-0.3351320727845939,False,,False
UPS_1d_trend,equity,1d,trend,-0.2014400166610737,,,-0.6395162793310305,0.4772727272727273,61.93004501271017,-0.36411487621995164,False,,False
UPS_1d_mean_reversion,equity,1d,mean_reversion,-0.12873354001360107,,,-0.4560199346148446,0.4318181818181818,405.32762309483326,-0.2645165592698675,False,-0.42362270224417553,False
UPS_1d_breakout,equity,1d,breakout,-0.1917619035892298,,,-0.2721744516167558,0.23863636363636365,196.50897927792153,-0.542492095865906,False,,False
LOW_1d_trend,equity,1d,trend,-0.18137920909881014,,,-0.7376175597163417,0.45454545454545453,47.32801113677737,-0.5454306505921396,False,-0.5870360445558176,False
LOW_1d_mean_reversion,equity,1d,mean_reversion,0.06220106400333269,,,-0.40977413561076703,0.5,351.8935057028913,-0.3409733252820235,False,-1.6639092473624264,False
LOW_1d_breakout,equity,1d,breakout,-0.08668256842468466,,,-0.266946013986332,0.29545454545454547,181.97365641462272,0.06712976838866659,False,,False
IBM_1d_trend,equity,1d,trend,-0.6093790312064258,,,-0.8731317910418018,0.4431818181818182,69.8233853049017,-0.21688456355466448,False,,False
IBM_1d_mean_reversion,equity,1d,mean_reversion,-0.14908340831004974,,,-0.4894810774207069,0.48863636363636365,413.24805445057603,-0.5094041870495852,False,,False
IBM_1d_breakout,equity,1d,breakout,0.08455739155770231,,,-0.2160576382902175,0.2727272727272727,175.11776594883065,0.07552476506589637,False,,False
GS_1d_trend,equity,1d,trend,0.13701890846765885,,,-0.6259005755612657,0.5170454545454546,44.844298687544224,-0.15437614900556054,False,-0.19634833322455175,False
GS_1d_mean_reversion,equity,1d,mean_reversion,-0.25452657944234325,,,-0.44493683261411265,0.4034090909090909,334.7430672269102,-0.1540488941173774,False,,False
GS_1d_breakout,equity,1d,breakout,0.24086104867984862,,,-0.17341511140135712,0.29545454545454547,159.42151752496838,-0.138543672802136,False,-2.055794217161476,False
CAT_1d_trend,equity,1d,trend,-0.08083789218817587,,,-0.7292217838820261,0.48295454545454547,49.43465560923357,-0.004379277306984834,False,,False
CAT_1d_mean_reversion,equity,1d,mean_reversion,-0.645779241594942,,,-0.6684653306376476,0.42045454545454547,287.65778247719794,0.08188454682345808,False,,False
CAT_1d_breakout,equity,1d,breakout,0.17378179987076706,,,-0.19595658671444016,0.32954545454545453,158.63424600065633,-0.2762275501097826,False,,False
SPY_1d_trend,equity,1d,trend,0.5216614499811013,0.08618832459976032,0.5239808341351544,-0.3809155519776686,0.6193181818181818,60.08409327169861,-0.4302787732225409,True,0.3402513300458666,False
SPY_1d_mean_reversion,equity,1d,mean_reversion,-0.17238024564708068,,,-0.5189146731195153,0.45454545454545453,662.2701131751329,-1.1395558317025682,False,-0.8362403334407537,False
SPY_1d_breakout,equity,1d,breakout,0.029998659791470338,,,-0.20215997194522795,0.4034090909090909,384.2756799609861,-0.806187728885732,False,,False
QQQ_1d_trend,equity,1d,trend,0.7264286676758234,0.3289724055776927,0.7314949399128851,-0.2648176238214982,0.6079545454545454,44.6752618811109,-0.4215527019084399,True,0.7271703227502396,True
QQQ_1d_mean_reversion,equity,1d,mean_reversion,-0.057485487867182855,,,-0.45218819684903766,0.4090909090909091,536.4197644846708,0.03481530350422212,False,-0.1386835146503457,False
QQQ_1d_breakout,equity,1d,breakout,-0.16481124273749442,,,-0.35810747107432805,0.3352272727272727,322.31571404201406,-0.2914509055544074,False,,False
AUDJPY_5m_trend,fx,5m,trend,-1.3294865259811397,,,-0.8051366484511885,0.2948717948717949,16371.26908011946,-29.036078283902977,False,,False
AUDJPY_5m_mean_reversion,fx,5m,mean_reversion,-17.713080636372602,,,-0.9999944275145332,0.0,122787.66066143419,-23.60120738971909,False,,False
AUDJPY_5m_breakout,fx,5m,breakout,-10.592481402929588,,,-0.9943031389710087,0.02564102564102564,50750.64085260995,-18.766877181678716,False,,False
AUDNZD_5m_trend,fx,5m,trend,-3.463655991687898,,,-0.9525448916727083,0.15384615384615385,21475.097897517117,-44.48286670284903,False,,False
AUDNZD_5m_mean_reversion,fx,5m,mean_reversion,-24.25894902692192,,,-0.9999998815440726,0.0,190293.74781933523,-36.63907859742641,False,,False
AUDNZD_5m_breakout,fx,5m,breakout,-14.696519554241208,,,-0.9994251177138089,0.0,57591.77353103084,-11.937953876596907,False,,False
AUDUSD_5m_trend,fx,5m,trend,-1.9417324963396363,,,-0.8891001023721218,0.2948717948717949,17092.649852695948,-30.754644196790636,False,,False
AUDUSD_5m_mean_reversion,fx,5m,mean_reversion,-16.15397479063274,,,-0.9999901763356361,0.0,127793.21804029262,-24.278138532101185,False,,False
AUDUSD_5m_breakout,fx,5m,breakout,-12.756820891105859,,,-0.9980452016602905,0.01282051282051282,55246.13443872387,-23.08728291378883,False,,False
CADJPY_5m_trend,fx,5m,trend,-1.0658447450817996,,,-0.722164385902085,0.34615384615384615,17887.97470431756,-32.16491469498571,False,,False
CADJPY_5m_mean_reversion,fx,5m,mean_reversion,-19.888970352623552,,,-0.9999991773436949,0.0,141107.78153460432,-25.994136477286915,False,,False
CADJPY_5m_breakout,fx,5m,breakout,-11.874732925414678,,,-0.996209370759791,0.01282051282051282,56759.51485812559,-21.48666974018072,False,,False
CHFJPY_5m_trend,fx,5m,trend,-1.8955845633048714,,,-0.8691360712625453,0.28205128205128205,19230.677115815448,-37.073243475673245,False,,False
CHFJPY_5m_mean_reversion,fx,5m,mean_reversion,-21.710642390188504,,,-0.9999995383807996,0.0,158898.35017661142,-28.223142438120735,False,,False
CHFJPY_5m_breakout,fx,5m,breakout,-15.274161012779073,,,-0.9988316386074492,0.0,59945.510872244035,-21.721585937231207,False,,False
EURAUD_5m_trend,fx,5m,trend,-2.5101049440579986,,,-0.9446816948631284,0.20512820512820512,20485.761458273384,-37.1011299219149,False,,False
EURAUD_5m_mean_reversion,fx,5m,mean_reversion,-22.460578244809156,,,-0.9999996829463716,0.0,158589.47574472282,-25.835458475470613,False,,False
EURAUD_5m_breakout,fx,5m,breakout,-14.313775716829916,,,-0.9985003779630723,0.0,60664.74617751165,-24.99570593486689,False,,False
EURCAD_5m_trend,fx,5m,trend,-2.844571892792785,,,-0.9415498071581275,0.24358974358974358,20503.034175976387,-42.9376860216227,False,,False
EURCAD_5m_mean_reversion,fx,5m,mean_reversion,-25.775275777298354,,,-0.99999991665878,0.01282051282051282,179035.23450130093,-35.25809624365623,False,,False
EURCAD_5m_breakout,fx,5m,breakout,-16.993240578800172,,,-0.9991784301037189,0.0,66132.88777617863,-25.318284600829372,False,,False
EURCHF_5m_trend,fx,5m,trend,-3.6371100381532675,,,-0.9688054159255788,0.15384615384615385,21713.09194045927,-45.45040566979263,False,,False
EURCHF_5m_mean_reversion,fx,5m,mean_reversion,-26.456936624806115,,,-0.9999999408046234,0.0,191920.35335588543,-37.536816212388906,False,,False
EURCHF_5m_breakout,fx,5m,breakout,-14.721910305530733,,,-0.9981766594161273,0.0,56125.85624201308,-20.151177626484365,False,,False
EURGBP_5m_trend,fx,5m,trend,-3.2625123416767434,,,-0.9460418865824312,0.23076923076923078,21354.36506502545,-44.18457975072214,False,,False
EURGBP_5m_mean_reversion,fx,5m,mean_reversion,-26.215637283710432,,,-0.9999999524129137,0.0,187800.57033348747,-35.79295723511256,False,,False
EURGBP_5m_breakout,fx,5m,breakout,-17.8278642429849,,,-0.9991304925448631,0.0,64128.52762903279,-25.422505494246384,False,,False
EURJPY_5m_trend,fx,5m,trend,-1.249128245993262,,,-0.7597655830332786,0.34615384615384615,18515.314896349068,-36.4220519144083,False,,False
EURJPY_5m_mean_reversion,fx,5m,mean_reversion,-22.381295830428506,,,-0.999999785132439,0.0,158872.77901433522,-29.889671821712007,False,,False
EURJPY_5m_breakout,fx,5m,breakout,-14.073495305165553,,,-0.9983373187719078,0.01282051282051282,64300.622291993706,-24.56743465154798,False,,False
EURUSD_5m_trend,fx,5m,trend,-2.2855843314807536,,,-0.9050038784495769,0.2692307692307692,19854.589804305302,-39.833515519838684,False,,False
EURUSD_5m_mean_reversion,fx,5m,mean_reversion,-24.178012625541662,,,-0.9999998792031711,0.0,170386.94740415068,-32.33450726486464,False,,False
EURUSD_5m_breakout,fx,5m,breakout,-17.046640224813892,,,-0.9996979729061498,0.0,73132.33945190387,-28.96263659274423,False,,False
GBPAUD_5m_trend,fx,5m,trend,-2.796505163130377,,,-0.9505153109833673,0.24358974358974358,20596.984835188236,-36.61919087717475,False,,False
GBPAUD_5m_mean_reversion,fx,5m,mean_reversion,-20.956811323119272,,,-0.9999994774224363,0.0,158469.59284782482,-29.554516240255662,False,,False
GBPAUD_5m_breakout,fx,5m,breakout,-15.711843616448869,,,-0.9989770541361255,0.0,62543.44313703241,-24.92786094236374,False,,False
GBPCHF_5m_trend,fx,5m,trend,-2.742244944435,,,-0.9385792796575044,0.20512820512820512,20285.07598925321,-37.90686338015177,False,,False
GBPCHF_5m_mean_reversion,fx,5m,mean_reversion,-21.426415677241398,,,-0.9999995459968835,0.0,164814.81863725494,-30.66471961605156,False,,False
GBPCHF_5m_breakout,fx,5m,breakout,-14.472213256953431,,,-0.9985812294433342,0.0,59350.40593832082,-22.376834883344017,False,,False
GBPJPY_5m_trend,fx,5m,trend,-1.5049534736162296,,,-0.8363663414165765,0.2692307692307692,18346.967277231175,-33.32616572511086,False,,False
GBPJPY_5m_mean_reversion,fx,5m,mean_reversion,-20.677546055608516,,,-0.9999993088054557,0.0,146491.7686743442,-26.992642526622685,False,,False
GBPJPY_5m_breakout,fx,5m,breakout,-12.613116992204533,,,-0.9980467547104334,0.0,61550.89497675407,-24.061376603302772,False,,False
GBPUSD_5m_trend,fx,5m,trend,-2.296651903123391,,,-0.9295083506678516,0.21794871794871795,19599.57594730225,-37.508055987593195,False,,False
GBPUSD_5m_mean_reversion,fx,5m,mean_reversion,-21.498028623545256,,,-0.9999996436525627,0.0,158824.52043848424,-28.955495471214544,False,,False
GBPUSD_5m_breakout,fx,5m,breakout,-16.019598632668224,,,-0.9996610827742974,0.0,72310.26028832841,-25.587982419499266,False,,False
NZDJPY_5m_trend,fx,5m,trend,-1.2373807208672651,,,-0.7812615218816972,0.2948717948717949,16073.719578606171,-30.058602274951987,False,,False
NZDJPY_5m_mean_reversion,fx,5m,mean_reversion,-16.615715463670252,,,-0.999986182803506,0.0,122655.12528658797,-23.65290687292724,False,,False
NZDJPY_5m_breakout,fx,5m,breakout,-11.506648299585304,,,-0.9952503244570426,0.0,49753.45147315788,-20.466449101570834,False,,False
NZDUSD_5m_trend,fx,5m,trend,-1.975437466730222,,,-0.8974789244860117,0.2564102564102564,16617.077730657504,-29.745141059095147,False,,False
NZDUSD_5m_mean_reversion,fx,5m,mean_reversion,-15.906192947581562,,,-0.9999851413691767,0.0,122703.41011536165,-21.9818402811585,False,,False
NZDUSD_5m_breakout,fx,5m,breakout,-12.138952727196028,,,-0.9975240839054257,0.0,53714.82036959915,-21.54780214826797,False,,False
USDCAD_5m_trend,fx,5m,trend,-2.4358459405907498,,,-0.9111422304945797,0.2564102564102564,19900.26931099727,-43.05568491500464,False,,False
USDCAD_5m_mean_reversion,fx,5m,mean_reversion,-26.51542315635976,,,-0.9999999615639381,0.0,180658.42348624647,-34.200643469974196,False,,False
USDCAD_5m_breakout,fx,5m,breakout,-17.00017311253904,,,-0.9994429397340208,0.0,71810.93734270056,-27.711701680061086,False,,False
USDCHF_5m_trend,fx,5m,trend,-2.037026722990733,,,-0.8824084600299098,0.28205128205128205,19628.042906262606,-39.508828377920416,False,,False
USDCHF_5m_mean_reversion,fx,5m,mean_reversion,-22.1099816434511,,,-0.9999996149010081,0.0,159883.53577887683,-29.859325392674513,False,,False
USDCHF_5m_breakout,fx,5m,breakout,-15.471038674451352,,,-0.9992551805215938,0.0,62545.722449828776,-22.093303186682462,False,,False
USDJPY_5m_trend,fx,5m,trend,-0.9864591399770183,,,-0.7200473919036523,0.41025641025641024,18903.352659097807,-36.57750133119315,False,,False
USDJPY_5m_mean_reversion,fx,5m,mean_reversion,-22.75716510078447,,,-0.9999998862593973,0.0,157205.42101709958,-30.27398006754213,False,,False
USDJPY_5m_breakout,fx,5m,breakout,-13.617634940970609,,,-0.9988918068703739,0.02564102564102564,67582.51993875741,-24.668931563055125,False,,False
USDMXN_5m_trend,fx,5m,trend,-1.8954534264603804,,,-0.8900783080969815,0.2564102564102564,16508.994153894175,-28.924170403689754,False,,False
USDMXN_5m_mean_reversion,fx,5m,mean_reversion,-15.76435248932854,,,-0.9999798032696132,0.0,121926.98109229261,-22.51975311998796,False,,False
USDMXN_5m_breakout,fx,5m,breakout,-11.413744409605052,,,-0.9978002046291007,0.02564102564102564,53827.055520796624,-19.900924090308834,False,,False
USDNOK_5m_trend,fx,5m,trend,-2.0334927567672443,,,-0.9131415799748416,0.2692307692307692,15704.778016429389,-26.919432598076416,False,,False
USDNOK_5m_mean_reversion,fx,5m,mean_reversion,-11.827959123473406,,,-0.9998253738891023,0.0,104964.97880876041,-21.602875980006758,False,,False
USDNOK_5m_breakout,fx,5m,breakout,-11.405414670221882,,,-0.9974615931618449,0.01282051282051282,47278.91917707011,-18.51478858018395,False,,False
USDSEK_5m_trend,fx,5m,trend,-2.2172449907543124,,,-0.9189225403263799,0.2564102564102564,16881.30291760695,-30.93013514217718,False,,False
USDSEK_5m_mean_reversion,fx,5m,mean_reversion,-14.815941201527929,,,-0.9999732986810094,0.0,119418.3840497847,-24.669138779469424,False,,False
USDSEK_5m_breakout,fx,5m,breakout,-12.409126109583791,,,-0.998243528290772,0.0,53470.689242441375,-19.883612970628903,False,,False
USDSGD_5m_trend,fx,5m,trend,-2.805325873473982,,,-0.9135402292742729,0.1794871794871795,20264.19918266745,-53.868953080663694,False,,False
USDSGD_5m_mean_reversion,fx,5m,mean_reversion,-30.79468800723395,,,-0.9999999909543477,0.0,200424.16485565854,-39.224092235833446,False,,False
USDSGD_5m_breakout,fx,5m,breakout,-23.392884184748866,,,-0.9999064100113154,0.0,81631.76519296077,-33.488201791100174,False,,False
USDZAR_5m_trend,fx,5m,trend,-1.8478191590297883,,,-0.875488405655984,0.28205128205128205,13472.261072814174,-26.17925951582298,False,,False
USDZAR_5m_mean_reversion,fx,5m,mean_reversion,-10.576836959007277,,,-0.9991515691332555,0.01282051282051282,87659.25585154754,-22.182510747485676,False,,False
USDZAR_5m_breakout,fx,5m,breakout,-10.076726436827355,,,-0.991637720560111,0.0,36896.07736539881,-17.717638913151553,False,,False
AUDJPY_15m_trend,fx,15m,trend,0.394445070626578,,,-0.24816018566991704,0.5375,5188.26116859438,-19.448892535833796,False,0.31572712591068874,False
AUDJPY_15m_mean_reversion,fx,15m,mean_reversion,-6.268648742512866,,,-0.9848037146658208,0.0,40523.44073548621,-14.083320411710233,False,,False
AUDJPY_15m_breakout,fx,15m,breakout,-3.555486122222318,,,-0.7939370813579628,0.2,17037.94349161393,-9.179611860957992,False,,False
AUDNZD_15m_trend,fx,15m,trend,-0.8093837239815074,,,-0.5773257281394215,0.3625,6990.737477723182,-29.65542003342583,False,,False
AUDNZD_15m_mean_reversion,fx,15m,mean_reversion,-8.354355863788992,,,-0.9932004125683176,0.025,67776.4160571964,-22.89967674229623,False,,False
AUDNZD_15m_breakout,fx,15m,breakout,-7.668856652196649,,,-0.9309917766775219,0.025,20888.31213504992,-12.774381142813091,False,,False
AUDUSD_15m_trend,fx,15m,trend,-0.9995894321326353,,,-0.7442883102778484,0.375,5446.500215815527,-19.06102725298495,False,,False
AUDUSD_15m_mean_reversion,fx,15m,mean_reversion,-5.3608268661538725,,,-0.9738449084522924,0.0875,41790.92821051572,-13.854143138153635,False,,False
AUDUSD_15m_breakout,fx,15m,breakout,-4.402501763371279,,,-0.8812559211589117,0.1375,18251.600167736582,-9.936768527221147,False,,False
CADJPY_15m_trend,fx,15m,trend,0.029120339274405205,,,-0.43430090359132034,0.4875,5886.580336586961,-19.198731505167927,False,0.20514422913518715,False
CADJPY_15m_mean_reversion,fx,15m,mean_reversion,-7.112089696619648,,,-0.9920985575452252,0.025,46613.95224464516,-15.067532759999702,False,,False
CADJPY_15m_breakout,fx,15m,breakout,-3.5278798648519465,,,-0.8490578293312392,0.125,19827.92538159112,-10.027797182026191,False,,False
CHFJPY_15m_trend,fx,15m,trend,-0.7102214214259159,,,-0.6245528075060245,0.475,6312.756485643984,-24.64050661559733,False,,False
CHFJPY_15m_mean_reversion,fx,15m,mean_reversion,-7.076280318545371,,,-0.9908836471142844,0.0375,54694.958210062294,-13.126294129108684,False,,False
CHFJPY_15m_breakout,fx,15m,breakout,-4.319788485748078,,,-0.8831762088453833,0.1,21779.656801369638,-6.485492592979967,False,,False
EURAUD_15m_trend,fx,15m,trend,-0.7689745121537285,,,-0.6644009744475579,0.35,6748.917959628316,-24.82090845261771,False,,False
EURAUD_15m_mean_reversion,fx,15m,mean_reversion,-8.07511972898432,,,-0.9934511849030201,0.025,53591.58502746226,-16.95368328018623,False,,False
EURAUD_15m_breakout,fx,15m,breakout,-5.019589590116166,,,-0.8882939340541753,0.0875,21412.433018913358,-12.328311785821233,False,,False
EURCAD_15m_trend,fx,15m,trend,-1.107526396713253,,,-0.7420203253409807,0.3375,6882.365348245041,-27.482939824276045,False,,False
EURCAD_15m_mean_reversion,fx,15m,mean_reversion,-9.958569737037756,,,-0.9968107075723137,0.0375,58664.82714048276,-21.69251371397078,False,,False
EURCAD_15m_breakout,fx,15m,breakout,-5.716693992801059,,,-0.921303600229513,0.0875,24378.698617665104,-12.605200374959386,False,,False
EURCHF_15m_trend,fx,15m,trend,-1.9087514703720194,,,-0.8387782876725396,0.3,7393.307489869826,-31.49434148850385,False,,False
EURCHF_15m_mean_reversion,fx,15m,mean_reversion,-9.285056840876583,,,-0.9953081212296909,0.0125,65509.65942208235,-23.890500338599953,False,,False
EURCHF_15m_breakout,fx,15m,breakout,-5.710818145746242,,,-0.916253864596589,0.05,21919.050056283202,-10.508825888889701,False,,False
EURGBP_15m_trend,fx,15m,trend,-1.553132821780775,,,-0.7994934715854802,0.2875,6904.396869147444,-29.853376524514477,False,,False
EURGBP_15m_mean_reversion,fx,15m,mean_reversion,-9.712711770256933,,,-0.9959193926432978,0.0,61868.75248774521,-22.458601376658464,False,,False
EURGBP_15m_breakout,fx,15m,breakout,-6.031218170298573,,,-0.9172229048964403,0.05,24144.295520549054,-12.52549150691389,False,,False
EURJPY_15m_trend,fx,15m,trend,-0.29258621958148917,,,-0.4822473720210374,0.4875,6170.997697499502,-22.627286613241495,False,,False
EURJPY_15m_mean_reversion,fx,15m,mean_reversion,-8.04356884295447,,,-0.9942556155779646,0.0375,51715.55496692895,-16.83598429785605,False,,False
EURJPY_15m_breakout,fx,15m,breakout,-4.459094468501585,,,-0.8920931118956245,0.1,22474.525063886755,-11.999089909708154,False,,False
EURUSD_15m_trend,fx,15m,trend,-0.7399565639801285,,,-0.6860646069929177,0.4,6485.041350623734,-25.957585338503737,False,,False
EURUSD_15m_mean_reversion,fx,15m,mean_reversion,-7.570238882679583,,,-0.9920953355981823,0.025,55022.12848121184,-20.037985114921213,False,,False
EURUSD_15m_breakout,fx,15m,breakout,-6.179657712459203,,,-0.9572096342173612,0.0375,25093.757057906314,-13.262558895192672,False,,False
GBPAUD_15m_trend,fx,15m,trend,-0.8667777936573557,,,-0.6262931854293862,0.4,6591.445063834015,-24.47682825517159,False,,False
GBPAUD_15m_mean_reversion,fx,15m,mean_reversion,-7.141037712280949,,,-0.9891469158150378,0.05,53466.03640560232,-18.40769837528854,False,,False
