asset_class,symbol,tf,group,spec,entry,direction,exit,gate,sharpe,sortino,max_dd,months_in_profit,ann_turnover,total_return,n_obs
crypto,ETHUSDT,15m,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.643,1.086,-0.2362,0.557,139.0,0.6712,2404
crypto,ETHUSDT,15m,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.897,-1.526,-0.7144,0.367,564.9,-0.6904,2404
crypto,ETHUSDT,15m,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-1.364,-2.331,-0.8424,0.342,656.5,-0.8277,2404
crypto,ETHUSDT,15m,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.593,1.018,-0.2706,0.544,187.8,0.7993,2404
crypto,ETHUSDT,15m,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.453,0.765,-0.2656,0.57,211.6,0.5316,2404
crypto,ETHUSDT,15m,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.476,0.798,-0.2455,0.57,209.8,0.5751,2404
crypto,ETHUSDT,15m,headline,blend|long_only,blend,long_only,-,-,0.171,0.433,-0.1843,0.456,114.4,0.0612,2404
crypto,ETHUSDT,15m,headline,blend|asym,blend,asym,-,-,0.073,0.192,-0.2043,0.468,145.8,0.0175,2404
crypto,ETHUSDT,5m,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-2.847,-4.48,-0.9716,0.203,1253.4,-0.9713,2404
crypto,ETHUSDT,5m,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-1.361,-2.241,-0.8368,0.38,712.8,-0.8236,2404
crypto,ETHUSDT,5m,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.961,-1.606,-0.8033,0.392,517.0,-0.7111,2404
crypto,ETHUSDT,5m,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-1.121,-1.86,-0.7856,0.342,719.7,-0.7596,2404
crypto,ETHUSDT,5m,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-15.588,-18.774,-1.0,0.0,6315.7,-1.0,2404
crypto,ETHUSDT,5m,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-10.3,-13.136,-1.0,0.013,4002.3,-1.0,2404
crypto,ETHUSDT,5m,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-16.273,-19.647,-1.0,0.0,5474.6,-1.0,2404
crypto,ETHUSDT,5m,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-2.845,-4.512,-0.9685,0.19,889.0,-0.9687,2404
crypto,ETHUSDT,5m,entry,blend|ls,blend,ls,-,-,-3.524,-8.0,-0.87,0.152,711.7,-0.8699,2404
crypto,ETHUSDT,5m,entry,strength|ls,strength,ls,-,-,-11.494,-17.432,-0.9999,0.013,2621.9,-0.9999,2404
crypto,ETHUSDT,5m,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.672,-1.432,-0.6306,0.418,365.2,-0.4655,2404
crypto,ETHUSDT,5m,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-1.259,-2.52,-0.6744,0.329,347.7,-0.6607,2404
crypto,ETHUSDT,5m,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.994,-1.832,-0.698,0.43,469.5,-0.6118,2404
crypto,ETHUSDT,5m,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-6.011,-9.013,-0.9996,0.063,2078.5,-0.9996,2404
crypto,ETHUSDT,5m,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-6.989,-10.223,-0.9999,0.063,2435.8,-0.9999,2404
crypto,ETHUSDT,5m,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-1.057,-1.741,-0.7748,0.367,623.5,-0.7389,2404
crypto,ETHUSDT,5m,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-1.361,-2.241,-0.8368,0.38,712.8,-0.8236,2404
crypto,ETHUSDT,5m,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-1.498,-2.499,-0.8567,0.342,701.6,-0.849,2404
crypto,ETHUSDT,5m,headline,blend|long_only,blend,long_only,-,-,-2.359,-5.983,-0.6388,0.253,368.6,-0.6194,2404
crypto,ETHUSDT,5m,headline,blend|asym,blend,asym,-,-,-2.981,-6.998,-0.7299,0.203,471.5,-0.7231,2404
crypto,BNBUSDT,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.318,0.38,-0.3152,0.39,2.1,0.3691,3190
crypto,BNBUSDT,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.757,1.016,-0.2997,0.438,1.2,1.4104,3190
crypto,BNBUSDT,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.576,0.74,-0.4416,0.438,1.0,0.9114,3190
crypto,BNBUSDT,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.914,1.295,-0.2179,0.41,1.4,1.9302,3190
crypto,BNBUSDT,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.42,0.501,-0.3357,0.438,14.0,0.5622,3190
crypto,BNBUSDT,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.414,0.492,-0.2948,0.381,6.6,0.5499,3190
crypto,BNBUSDT,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.206,0.281,-0.3394,0.371,9.9,0.1872,3190
crypto,BNBUSDT,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.704,0.944,-0.2623,0.448,1.5,1.2521,3190
crypto,BNBUSDT,1d,entry,blend|ls,blend,ls,-,-,0.724,0.914,-0.1269,0.352,1.5,0.5631,3190
crypto,BNBUSDT,1d,entry,strength|ls,strength,ls,-,-,0.741,0.969,-0.2116,0.362,5.1,0.8515,3190
crypto,BNBUSDT,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,1.022,1.199,-0.1558,0.371,0.7,1.8529,3190
crypto,BNBUSDT,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.209,-0.14,-0.287,0.105,0.5,-0.155,3190
crypto,BNBUSDT,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.966,1.291,-0.1964,0.448,0.9,1.7273,3190
crypto,BNBUSDT,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.618,0.816,-0.3448,0.438,3.8,1.0057,3190
crypto,BNBUSDT,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.537,0.704,-0.3794,0.448,4.1,0.8046,3190
crypto,BNBUSDT,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.714,0.949,-0.3371,0.429,1.1,1.2806,3190
crypto,BNBUSDT,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.757,1.016,-0.2997,0.438,1.2,1.4104,3190
crypto,BNBUSDT,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.518,0.615,-0.2997,0.314,1.1,0.6802,3190
crypto,BNBUSDT,1d,headline,blend|long_only,blend,long_only,-,-,0.987,1.021,-0.0632,0.286,0.8,0.7346,3190
crypto,BNBUSDT,1d,headline,blend|asym,blend,asym,-,-,0.924,1.165,-0.0727,0.362,1.0,0.6831,3190
crypto,BNBUSDT,4h,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.8,1.338,-0.2685,0.552,20.2,2.0153,3190
crypto,BNBUSDT,4h,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,1.008,1.272,-0.2685,0.533,11.2,3.1541,3190
crypto,BNBUSDT,4h,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.757,0.951,-0.3608,0.552,8.3,1.7982,3190
crypto,BNBUSDT,4h,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.611,0.772,-0.3505,0.571,12.6,1.2534,3190
crypto,BNBUSDT,4h,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.354,0.648,-0.3744,0.495,95.7,0.5146,3190
crypto,BNBUSDT,4h,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.711,1.22,-0.2368,0.495,56.4,1.6371,3190
crypto,BNBUSDT,4h,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.071,-0.091,-0.5361,0.514,92.4,-0.2206,3190
crypto,BNBUSDT,4h,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.293,0.484,-0.4189,0.467,15.3,0.3786,3190
crypto,BNBUSDT,4h,entry,blend|ls,blend,ls,-,-,0.805,1.247,-0.1346,0.476,12.3,0.8498,3190
crypto,BNBUSDT,4h,entry,strength|ls,strength,ls,-,-,0.75,1.232,-0.1683,0.505,41.9,0.9914,3190
crypto,BNBUSDT,4h,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,1.364,1.555,-0.1407,0.438,5.6,2.9267,3190
crypto,BNBUSDT,4h,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.119,0.094,-0.3056,0.324,5.6,0.0604,3190
crypto,BNBUSDT,4h,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,1.333,1.823,-0.1568,0.571,7.3,3.0587,3190
crypto,BNBUSDT,4h,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.801,1.02,-0.3748,0.524,31.7,1.9656,3190
crypto,BNBUSDT,4h,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.695,0.901,-0.3244,0.486,38.4,1.5405,3190
crypto,BNBUSDT,4h,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.978,1.238,-0.2685,0.533,10.4,2.9819,3190
crypto,BNBUSDT,4h,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,1.008,1.272,-0.2685,0.533,11.2,3.1541,3190
crypto,BNBUSDT,4h,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.965,1.196,-0.2496,0.514,10.9,2.8413,3190
crypto,BNBUSDT,4h,headline,blend|long_only,blend,long_only,-,-,1.014,1.14,-0.0929,0.333,6.1,0.7169,3190
crypto,BNBUSDT,4h,headline,blend|asym,blend,asym,-,-,1.014,1.47,-0.0929,0.467,8.0,0.7628,3190
crypto,BNBUSDT,1h,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.583,1.031,-0.162,0.551,95.4,0.6985,2364
crypto,BNBUSDT,1h,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.412,0.7,-0.2175,0.487,55.3,0.4254,2364
crypto,BNBUSDT,1h,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.337,0.539,-0.2422,0.5,44.5,0.3169,2364
crypto,BNBUSDT,1h,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.711,1.202,-0.2361,0.59,56.7,0.9566,2364
crypto,BNBUSDT,1h,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-2.106,-3.53,-0.9235,0.269,498.2,-0.9172,2364
crypto,BNBUSDT,1h,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.427,-0.693,-0.5859,0.462,301.2,-0.425,2364
crypto,BNBUSDT,1h,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-1.125,-1.775,-0.7502,0.372,435.7,-0.7296,2364
crypto,BNBUSDT,1h,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.39,0.639,-0.2569,0.538,69.1,0.3935,2364
crypto,BNBUSDT,1h,entry,blend|ls,blend,ls,-,-,0.244,0.532,-0.142,0.462,59.7,0.119,2364
crypto,BNBUSDT,1h,entry,strength|ls,strength,ls,-,-,-0.514,-1.058,-0.4199,0.346,207.4,-0.3254,2364
crypto,BNBUSDT,1h,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.82,1.047,-0.1726,0.487,28.2,0.8205,2364
crypto,BNBUSDT,1h,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.27,-0.356,-0.2917,0.397,27.1,-0.2116,2364
crypto,BNBUSDT,1h,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.717,1.074,-0.1813,0.462,36.3,0.7081,2364
crypto,BNBUSDT,1h,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.253,-0.406,-0.3975,0.449,156.3,-0.3111,2364
crypto,BNBUSDT,1h,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.549,-0.889,-0.5363,0.41,186.8,-0.5046,2364
crypto,BNBUSDT,1h,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.248,0.414,-0.2255,0.538,50.8,0.1952,2364
crypto,BNBUSDT,1h,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.412,0.7,-0.2175,0.487,55.3,0.4254,2364
crypto,BNBUSDT,1h,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.33,0.555,-0.2384,0.487,54.8,0.304,2364
crypto,BNBUSDT,1h,headline,blend|long_only,blend,long_only,-,-,0.552,0.892,-0.0987,0.385,31.4,0.2317,2364
crypto,BNBUSDT,1h,headline,blend|asym,blend,asym,-,-,0.471,0.913,-0.099,0.462,39.9,0.2005,2364
crypto,BNBUSDT,15m,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.893,-1.452,-0.7533,0.397,433.1,-0.6746,2364
crypto,BNBUSDT,15m,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.086,0.15,-0.3801,0.526,245.8,0.001,2364
crypto,BNBUSDT,15m,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.571,1.017,-0.1959,0.615,174.5,0.6871,2364
crypto,BNBUSDT,15m,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.028,-0.047,-0.5635,0.5,245.4,-0.1173,2364
crypto,BNBUSDT,15m,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-6.904,-10.51,-0.9998,0.064,2095.8,-0.9998,2364
crypto,BNBUSDT,15m,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-3.921,-6.07,-0.9929,0.179,1311.4,-0.9923,2364
crypto,BNBUSDT,15m,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-7.488,-10.628,-0.9998,0.051,1898.3,-0.9998,2364
crypto,BNBUSDT,15m,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.926,-1.503,-0.727,0.321,311.3,-0.6751,2364
crypto,BNBUSDT,15m,entry,blend|ls,blend,ls,-,-,-0.802,-2.14,-0.4444,0.385,251.9,-0.3693,2364
crypto,BNBUSDT,15m,entry,strength|ls,strength,ls,-,-,-4.203,-9.034,-0.9573,0.141,895.2,-0.9545,2364
crypto,BNBUSDT,15m,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.508,0.875,-0.2391,0.462,126.2,0.425,2364
crypto,BNBUSDT,15m,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.366,-0.658,-0.3632,0.423,119.6,-0.2751,2364
crypto,BNBUSDT,15m,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.378,0.636,-0.2607,0.487,162.1,0.2975,2364
crypto,BNBUSDT,15m,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-1.411,-2.44,-0.8179,0.333,685.7,-0.8101,2364
crypto,BNBUSDT,15m,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-2.539,-4.296,-0.9513,0.154,874.9,-0.9507,2364
crypto,BNBUSDT,15m,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.144,0.254,-0.2722,0.526,218.2,0.0673,2364
crypto,BNBUSDT,15m,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.086,0.15,-0.3801,0.526,245.8,0.001,2364
crypto,BNBUSDT,15m,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.22,0.381,-0.3218,0.526,243.3,0.1615,2364
crypto,BNBUSDT,15m,headline,blend|long_only,blend,long_only,-,-,-0.369,-0.878,-0.2528,0.385,134.0,-0.1417,2364
crypto,BNBUSDT,15m,headline,blend|asym,blend,asym,-,-,-0.569,-1.424,-0.3143,0.372,169.3,-0.2144,2364
crypto,BNBUSDT,5m,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-4.123,-6.219,-0.9937,0.154,1361.3,-0.9933,2364
crypto,BNBUSDT,5m,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-1.894,-3.077,-0.9098,0.269,769.1,-0.8968,2364
crypto,BNBUSDT,5m,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-1.59,-2.603,-0.8688,0.321,582.0,-0.853,2364
crypto,BNBUSDT,5m,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-1.8,-2.873,-0.8919,0.295,763.2,-0.88,2364
crypto,BNBUSDT,5m,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-17.597,-20.856,-1.0,0.013,6662.5,-1.0,2364
crypto,BNBUSDT,5m,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-11.629,-14.834,-1.0,0.026,4071.9,-1.0,2364
crypto,BNBUSDT,5m,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-18.849,-22.18,-1.0,0.0,6052.1,-1.0,2364
crypto,BNBUSDT,5m,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-3.459,-5.384,-0.9833,0.167,994.7,-0.9821,2364
crypto,BNBUSDT,5m,entry,blend|ls,blend,ls,-,-,-4.892,-10.658,-0.9388,0.141,815.7,-0.9363,2364
crypto,BNBUSDT,5m,entry,strength|ls,strength,ls,-,-,-13.082,-19.701,-1.0,0.013,2845.6,-1.0,2364
crypto,BNBUSDT,5m,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.895,-1.838,-0.668,0.423,396.9,-0.5374,2364
crypto,BNBUSDT,5m,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-1.776,-3.508,-0.7696,0.321,372.2,-0.7536,2364
crypto,BNBUSDT,5m,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-1.346,-2.423,-0.7705,0.321,508.6,-0.6991,2364
crypto,BNBUSDT,5m,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-8.158,-12.031,-1.0,0.013,2439.2,-1.0,2364
crypto,BNBUSDT,5m,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-9.59,-13.685,-1.0,0.013,3066.3,-1.0,2364
crypto,BNBUSDT,5m,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-1.847,-3.02,-0.8996,0.269,664.6,-0.8888,2364
crypto,BNBUSDT,5m,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-1.894,-3.077,-0.9098,0.269,769.1,-0.8968,2364
crypto,BNBUSDT,5m,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-1.904,-3.145,-0.9104,0.308,757.8,-0.8962,2364
crypto,BNBUSDT,5m,headline,blend|long_only,blend,long_only,-,-,-3.265,-7.809,-0.7217,0.218,433.9,-0.72,2364
crypto,BNBUSDT,5m,headline,blend|asym,blend,asym,-,-,-4.13,-9.39,-0.8221,0.192,548.4,-0.819,2364
crypto,XRPUSDT,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.201,0.309,-0.3548,0.405,2.5,0.1461,2399
crypto,XRPUSDT,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.316,0.491,-0.3172,0.506,1.6,0.3176,2399
crypto,XRPUSDT,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.352,0.54,-0.2515,0.519,1.2,0.3777,2399
crypto,XRPUSDT,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.073,0.107,-0.4478,0.405,1.7,-0.0195,2399
crypto,XRPUSDT,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.39,0.427,-0.3036,0.544,13.6,0.4305,2399
crypto,XRPUSDT,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.049,-0.054,-0.5875,0.43,7.6,-0.1624,2399
crypto,XRPUSDT,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.538,0.605,-0.2924,0.57,9.3,0.7141,2399
crypto,XRPUSDT,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.662,1.135,-0.241,0.519,1.3,1.0091,2399
crypto,XRPUSDT,1d,entry,blend|ls,blend,ls,-,-,0.208,0.259,-0.1655,0.354,1.5,0.0883,2399
crypto,XRPUSDT,1d,entry,strength|ls,strength,ls,-,-,0.085,0.109,-0.3063,0.38,5.3,0.0229,2399
crypto,XRPUSDT,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.609,0.916,-0.1584,0.278,0.8,0.7231,2399
crypto,XRPUSDT,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.347,-0.26,-0.3714,0.278,0.8,-0.2352,2399
crypto,XRPUSDT,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.53,0.956,-0.1926,0.494,1.0,0.6015,2399
crypto,XRPUSDT,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.419,0.653,-0.2423,0.456,3.7,0.4886,2399
crypto,XRPUSDT,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.216,0.339,-0.3211,0.481,3.9,0.1669,2399
crypto,XRPUSDT,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.473,0.728,-0.2768,0.506,1.3,0.5953,2399
crypto,XRPUSDT,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.316,0.491,-0.3172,0.506,1.6,0.3176,2399
crypto,XRPUSDT,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.298,0.401,-0.2629,0.443,1.3,0.2655,2399
crypto,XRPUSDT,1d,headline,blend|long_only,blend,long_only,-,-,0.488,0.534,-0.0682,0.253,0.7,0.1765,2399
crypto,XRPUSDT,1d,headline,blend|asym,blend,asym,-,-,0.412,0.583,-0.0939,0.367,0.9,0.1516,2399
crypto,XRPUSDT,4h,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.242,0.306,-0.4749,0.495,17.2,0.2537,3011
crypto,XRPUSDT,4h,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.223,-0.261,-0.5956,0.465,11.1,-0.3851,3011
crypto,XRPUSDT,4h,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.302,-0.347,-0.6452,0.414,8.0,-0.4572,3011
crypto,XRPUSDT,4h,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.032,-0.038,-0.4334,0.475,11.3,-0.175,3011
crypto,XRPUSDT,4h,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.701,1.329,-0.2313,0.515,90.4,1.574,3011
crypto,XRPUSDT,4h,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.105,0.131,-0.3256,0.475,53.7,0.0171,3011
crypto,XRPUSDT,4h,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.294,-0.378,-0.5555,0.434,80.2,-0.4487,3011
crypto,XRPUSDT,4h,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.234,-0.295,-0.52,0.424,13.1,-0.3951,3011
crypto,XRPUSDT,4h,entry,blend|ls,blend,ls,-,-,0.305,0.428,-0.2233,0.414,10.8,0.225,3011
crypto,XRPUSDT,4h,entry,strength|ls,strength,ls,-,-,0.399,0.627,-0.218,0.455,36.9,0.3902,3011
crypto,XRPUSDT,4h,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.026,0.026,-0.2964,0.283,5.0,-0.0253,3011
crypto,XRPUSDT,4h,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.292,-0.238,-0.5437,0.384,6.1,-0.3675,3011
crypto,XRPUSDT,4h,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.092,-0.118,-0.353,0.434,6.9,-0.1368,3011
crypto,XRPUSDT,4h,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.166,-0.194,-0.5495,0.465,26.9,-0.3289,3011
crypto,XRPUSDT,4h,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.285,-0.335,-0.6471,0.455,30.7,-0.4419,3011
crypto,XRPUSDT,4h,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.131,-0.153,-0.5321,0.495,9.9,-0.2902,3011
crypto,XRPUSDT,4h,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.223,-0.261,-0.5956,0.465,11.1,-0.3851,3011
crypto,XRPUSDT,4h,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.366,-0.418,-0.6113,0.414,10.9,-0.501,3011
crypto,XRPUSDT,4h,headline,blend|long_only,blend,long_only,-,-,0.584,0.648,-0.1134,0.263,4.1,0.3124,3011
crypto,XRPUSDT,4h,headline,blend|asym,blend,asym,-,-,0.519,0.788,-0.1373,0.414,6.1,0.2911,3011
crypto,XRPUSDT,1h,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.106,0.17,-0.5027,0.468,77.3,0.0244,2399
crypto,XRPUSDT,1h,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.296,0.454,-0.3751,0.443,44.7,0.2643,2399
crypto,XRPUSDT,1h,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.153,0.173,-0.4612,0.506,34.6,0.067,2399
crypto,XRPUSDT,1h,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.611,1.181,-0.2708,0.532,47.1,1.0144,2399
crypto,XRPUSDT,1h,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-1.418,-2.311,-0.8267,0.329,389.1,-0.8132,2399
crypto,XRPUSDT,1h,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.056,-0.117,-0.5121,0.443,241.2,-0.1912,2399
crypto,XRPUSDT,1h,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.359,-0.653,-0.5204,0.443,349.7,-0.4669,2399
crypto,XRPUSDT,1h,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.31,0.608,-0.3102,0.456,54.4,0.3388,2399
crypto,XRPUSDT,1h,entry,blend|ls,blend,ls,-,-,0.455,0.993,-0.2194,0.456,46.0,0.2666,2399
