asset_class,symbol,tf,group,spec,entry,direction,exit,gate,sharpe,sortino,max_dd,months_in_profit,ann_turnover,total_return,n_obs
equity,PKI,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.697,0.564,-0.1629,0.153,3.4,2.218,2152
equity,PKI,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.383,0.125,-0.4365,0.139,6.5,0.5823,2152
equity,PKI,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.581,0.489,-0.1745,0.125,7.5,1.5287,2152
equity,PKI,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.194,0.067,-0.5627,0.125,7.2,0.0638,2152
equity,PKI,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.453,-0.092,-0.8462,0.153,10.3,-0.7814,2152
equity,PKI,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.362,0.118,-0.5012,0.139,4.3,0.5134,2152
equity,PKI,1d,entry,blend|ls,blend,ls,-,-,0.343,0.43,-0.0821,0.111,3.2,0.1232,2152
equity,PKI,1d,entry,strength|ls,strength,ls,-,-,-0.423,-0.11,-0.2656,0.111,6.4,-0.2656,2152
equity,PKI,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.296,0.107,-0.1219,0.083,1.2,0.2769,2152
equity,PKI,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.701,1.527,-0.0303,0.083,2.2,1.8177,2152
equity,PKI,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.565,0.283,-0.1219,0.167,1.9,0.8097,2152
equity,PKI,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.695,0.603,-0.164,0.153,5.6,2.2057,2152
equity,PKI,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.695,0.583,-0.1636,0.153,4.9,2.2095,2152
equity,PKI,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.75,0.621,-0.1219,0.167,3.5,2.5979,2152
equity,PKI,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.75,0.621,-0.1219,0.167,3.5,2.5979,2152
equity,PKI,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.671,1.307,-0.0303,0.069,2.2,1.669,2152
equity,PKI,1d,headline,blend|long_only,blend,long_only,-,-,0.225,0.17,-0.0755,0.056,1.1,0.0678,2152
equity,PKI,1d,headline,blend|asym,blend,asym,-,-,0.27,0.34,-0.0774,0.111,1.8,0.0846,2152
equity,PLD,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.367,-0.419,-0.7194,0.455,6.9,-0.6373,5328
equity,PLD,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.25,-0.283,-0.7034,0.494,3.7,-0.5271,5328
equity,PLD,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.14,0.16,-0.5259,0.54,2.2,0.1525,5328
equity,PLD,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.246,-0.275,-0.6817,0.46,3.4,-0.5181,5328
equity,PLD,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.218,-0.255,-0.5651,0.449,29.3,-0.4906,5328
equity,PLD,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.259,-0.307,-0.6407,0.477,16.8,-0.5361,5328
equity,PLD,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.063,-0.079,-0.6833,0.455,31.3,-0.2755,5328
equity,PLD,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.337,-0.389,-0.6783,0.466,5.1,-0.6113,5328
equity,PLD,1d,entry,blend|ls,blend,ls,-,-,-0.24,-0.237,-0.3456,0.381,4.0,-0.2544,5328
equity,PLD,1d,entry,strength|ls,strength,ls,-,-,-0.151,-0.158,-0.3654,0.392,12.3,-0.2432,5328
equity,PLD,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.162,0.154,-0.4481,0.455,2.2,0.2037,5328
equity,PLD,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.777,-0.474,-0.6176,0.114,1.5,-0.6071,5328
equity,PLD,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.026,0.027,-0.508,0.5,2.7,-0.0819,5328
equity,PLD,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.04,-0.045,-0.5461,0.523,10.7,-0.2294,5328
equity,PLD,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.124,0.14,-0.5021,0.534,15.0,0.1116,5328
equity,PLD,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.317,-0.36,-0.7233,0.483,3.2,-0.5938,5328
equity,PLD,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.25,-0.283,-0.7034,0.494,3.7,-0.5271,5328
equity,PLD,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.003,0.003,-0.6294,0.455,2.9,-0.14,5328
equity,PLD,1d,headline,blend|long_only,blend,long_only,-,-,0.125,0.106,-0.163,0.369,2.8,0.0899,5328
equity,PLD,1d,headline,blend|asym,blend,asym,-,-,0.004,0.004,-0.1969,0.386,3.2,-0.0254,5328
equity,PLL,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.163,-0.189,-0.5662,0.472,5.2,-0.4253,5329
equity,PLL,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.231,-0.267,-0.6196,0.455,3.2,-0.509,5329
equity,PLL,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.213,-0.244,-0.6381,0.472,2.3,-0.4877,5329
equity,PLL,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.267,-0.296,-0.6295,0.449,3.3,-0.5434,5329
equity,PLL,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.112,-0.133,-0.4806,0.46,26.1,-0.3538,5329
equity,PLL,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.053,-0.064,-0.4436,0.506,13.3,-0.261,5329
equity,PLL,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.037,-0.044,-0.5153,0.489,23.7,-0.2325,5329
equity,PLL,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.132,-0.157,-0.536,0.483,4.3,-0.3837,5329
equity,PLL,1d,entry,blend|ls,blend,ls,-,-,-0.252,-0.259,-0.3213,0.375,3.4,-0.275,5329
equity,PLL,1d,entry,strength|ls,strength,ls,-,-,-0.239,-0.261,-0.3921,0.398,11.3,-0.3364,5329
equity,PLL,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.043,0.037,-0.4014,0.352,1.8,-0.0317,5329
equity,PLL,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.424,-0.339,-0.4997,0.17,1.4,-0.4929,5329
equity,PLL,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.057,-0.059,-0.4648,0.46,2.2,-0.1984,5329
equity,PLL,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.642,-0.704,-0.8112,0.42,19.6,-0.7977,5329
equity,PLL,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.196,-0.221,-0.6332,0.438,20.5,-0.4534,5329
equity,PLL,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.198,-0.229,-0.548,0.46,2.9,-0.4697,5329
equity,PLL,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.231,-0.267,-0.6196,0.455,3.2,-0.509,5329
equity,PLL,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.15,-0.164,-0.5495,0.403,2.6,-0.3803,5329
equity,PLL,1d,headline,blend|long_only,blend,long_only,-,-,-0.048,-0.038,-0.2003,0.307,2.0,-0.0605,5329
equity,PLL,1d,headline,blend|asym,blend,asym,-,-,-0.131,-0.128,-0.2326,0.386,2.4,-0.1273,5329
equity,PLTR,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.477,0.497,-0.2613,0.472,1.7,0.4318,2135
equity,PLTR,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.692,0.764,-0.2029,0.5,0.8,0.7364,2135
equity,PLTR,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.425,0.471,-0.2708,0.5,0.8,0.3669,2135
equity,PLTR,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.947,1.052,-0.1604,0.5,1.0,1.1629,2135
equity,PLTR,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.048,0.051,-0.2945,0.458,9.1,-0.0255,2135
equity,PLTR,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.831,0.988,-0.2744,0.542,6.3,0.966,2135
equity,PLTR,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.31,-0.31,-0.367,0.417,9.2,-0.2935,2135
equity,PLTR,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.826,1.018,-0.2308,0.5,1.0,0.9567,2135
equity,PLTR,1d,entry,blend|ls,blend,ls,-,-,0.534,0.566,-0.122,0.458,1.2,0.2635,2135
equity,PLTR,1d,entry,strength|ls,strength,ls,-,-,0.837,0.935,-0.1555,0.472,3.6,0.6224,2135
equity,PLTR,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.945,0.994,-0.1318,0.389,0.5,0.8461,2135
equity,PLTR,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.058,-0.032,-0.2613,0.139,0.3,-0.0594,2135
equity,PLTR,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.904,1.079,-0.1485,0.514,0.6,0.8232,2135
equity,PLTR,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.417,0.45,-0.2473,0.514,3.8,0.3525,2135
equity,PLTR,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.512,0.557,-0.2674,0.486,4.4,0.4705,2135
equity,PLTR,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.883,1.066,-0.195,0.528,0.7,1.0603,2135
equity,PLTR,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.692,0.764,-0.2029,0.5,0.8,0.7364,2135
equity,PLTR,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.726,0.63,-0.2029,0.361,0.5,0.6196,2135
equity,PLTR,1d,headline,blend|long_only,blend,long_only,-,-,0.813,0.744,-0.0651,0.333,0.7,0.3059,2135
equity,PLTR,1d,headline,blend|asym,blend,asym,-,-,0.76,0.843,-0.0738,0.458,0.9,0.2956,2135
equity,PM,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.325,-0.368,-0.7137,0.443,7.4,-0.6151,5328
equity,PM,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.397,-0.44,-0.8134,0.403,5.1,-0.6752,5328
equity,PM,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.112,-0.124,-0.6392,0.443,3.6,-0.3641,5328
equity,PM,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.472,-0.51,-0.7648,0.386,5.1,-0.7219,5328
equity,PM,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.054,0.061,-0.3897,0.489,33.2,-0.0602,5328
equity,PM,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.19,-0.216,-0.6439,0.409,18.9,-0.4706,5328
equity,PM,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.031,0.036,-0.4358,0.523,30.9,-0.1102,5328
equity,PM,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.66,-0.719,-0.8318,0.386,6.3,-0.825,5328
equity,PM,1d,entry,blend|ls,blend,ls,-,-,-0.532,-0.5,-0.5187,0.33,4.8,-0.4345,5328
equity,PM,1d,entry,strength|ls,strength,ls,-,-,-0.416,-0.407,-0.5685,0.364,14.1,-0.4735,5328
equity,PM,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.075,-0.059,-0.5397,0.307,2.7,-0.2225,5328
equity,PM,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.536,-0.427,-0.637,0.159,2.4,-0.5822,5328
equity,PM,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.201,-0.197,-0.6356,0.426,3.4,-0.392,5328
equity,PM,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.012,-0.013,-0.4979,0.455,13.9,-0.1877,5328
equity,PM,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.103,-0.115,-0.6041,0.432,20.7,-0.3369,5328
equity,PM,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.241,-0.27,-0.733,0.432,4.0,-0.5313,5328
equity,PM,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.397,-0.44,-0.8134,0.403,5.1,-0.6752,5328
equity,PM,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.347,-0.354,-0.7439,0.335,4.5,-0.6072,5328
equity,PM,1d,headline,blend|long_only,blend,long_only,-,-,0.024,0.017,-0.1785,0.273,2.6,-0.0033,5328
equity,PM,1d,headline,blend|asym,blend,asym,-,-,-0.176,-0.157,-0.2971,0.335,3.3,-0.157,5328
equity,PNC,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.074,0.085,-0.4439,0.489,5.2,-0.0118,5328
equity,PNC,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.008,-0.008,-0.4745,0.472,3.4,-0.1812,5328
equity,PNC,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.015,-0.016,-0.6146,0.489,2.4,-0.1958,5328
equity,PNC,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.198,0.209,-0.4244,0.494,2.5,0.3137,5328
equity,PNC,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.1,-0.12,-0.5472,0.46,25.2,-0.3377,5328
equity,PNC,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.271,-0.314,-0.5968,0.46,17.4,-0.553,5328
equity,PNC,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.098,0.121,-0.5476,0.489,27.6,0.0444,5328
equity,PNC,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.035,0.039,-0.5096,0.511,4.3,-0.0971,5328
equity,PNC,1d,entry,blend|ls,blend,ls,-,-,0.029,0.029,-0.196,0.42,3.9,-0.0123,5328
equity,PNC,1d,entry,strength|ls,strength,ls,-,-,-0.105,-0.111,-0.2976,0.409,12.5,-0.2047,5328
equity,PNC,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.281,0.24,-0.3653,0.409,2.1,0.5071,5328
equity,PNC,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.425,-0.282,-0.457,0.114,1.4,-0.4567,5328
equity,PNC,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.19,0.189,-0.3851,0.483,2.5,0.2704,5328
equity,PNC,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.004,-0.004,-0.4336,0.472,11.2,-0.1657,5328
equity,PNC,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.095,0.105,-0.404,0.494,13.7,0.0431,5328
equity,PNC,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.101,0.11,-0.5225,0.483,2.7,0.0518,5328
equity,PNC,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.008,-0.008,-0.4745,0.472,3.4,-0.1812,5328
equity,PNC,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.11,0.109,-0.4456,0.415,2.3,0.0802,5328
equity,PNC,1d,headline,blend|long_only,blend,long_only,-,-,0.302,0.245,-0.1381,0.375,2.6,0.2818,5328
equity,PNC,1d,headline,blend|asym,blend,asym,-,-,0.216,0.208,-0.1557,0.426,2.9,0.1896,5328
equity,PNR,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.301,0.351,-0.4106,0.551,4.6,0.6716,5328
equity,PNR,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.14,0.153,-0.5005,0.528,2.5,0.151,5328
equity,PNR,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.106,0.12,-0.541,0.528,1.8,0.0643,5328
equity,PNR,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.204,0.219,-0.4921,0.528,2.3,0.3327,5328
equity,PNR,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.211,-0.243,-0.6514,0.477,24.6,-0.4888,5328
equity,PNR,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.026,0.03,-0.6566,0.523,12.5,-0.1166,5328
equity,PNR,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.469,-0.536,-0.7341,0.42,28.9,-0.7184,5328
equity,PNR,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.099,0.117,-0.5973,0.528,3.8,0.0475,5328
equity,PNR,1d,entry,blend|ls,blend,ls,-,-,0.125,0.127,-0.3217,0.449,3.4,0.1033,5328
equity,PNR,1d,entry,strength|ls,strength,ls,-,-,0.18,0.193,-0.4072,0.489,9.7,0.2131,5328
equity,PNR,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.225,0.182,-0.3562,0.381,1.5,0.3425,5328
equity,PNR,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.059,-0.044,-0.4115,0.188,1.0,-0.1426,5328
equity,PNR,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.205,0.2,-0.3933,0.534,1.8,0.3009,5328
equity,PNR,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.003,0.003,-0.5082,0.506,9.7,-0.1577,5328
equity,PNR,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.023,0.025,-0.5021,0.506,11.7,-0.1143,5328
equity,PNR,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.136,0.148,-0.474,0.523,2.1,0.1384,5328
equity,PNR,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.14,0.153,-0.5005,0.528,2.5,0.151,5328
equity,PNR,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.008,0.008,-0.5486,0.455,2.2,-0.1349,5328
equity,PNR,1d,headline,blend|long_only,blend,long_only,-,-,0.3,0.235,-0.1568,0.33,2.0,0.251,5328
equity,PNR,1d,headline,blend|asym,blend,asym,-,-,0.252,0.243,-0.2075,0.455,2.4,0.2101,5328
equity,PNW,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.509,-0.579,-0.7983,0.438,7.9,-0.7395,5328
equity,PNW,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.527,-0.588,-0.8288,0.443,4.7,-0.7498,5328
equity,PNW,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.12,0.136,-0.4977,0.489,2.7,0.0985,5328
equity,PNW,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.356,-0.393,-0.7056,0.455,4.2,-0.6241,5328
equity,PNW,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.189,-0.233,-0.5283,0.477,34.0,-0.4574,5328
equity,PNW,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.123,-0.145,-0.5191,0.511,20.9,-0.3701,5328
equity,PNW,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.227,-0.28,-0.6217,0.494,34.3,-0.5027,5328
equity,PNW,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.298,-0.359,-0.6659,0.443,6.2,-0.5772,5328
equity,PNW,1d,entry,blend|ls,blend,ls,-,-,-0.439,-0.432,-0.4783,0.358,5.2,-0.3894,5328
equity,PNW,1d,entry,strength|ls,strength,ls,-,-,-0.208,-0.218,-0.4085,0.438,16.0,-0.3003,5328
equity,PNW,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.103,-0.092,-0.5727,0.352,2.8,-0.283,5328
equity,PNW,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.837,-0.574,-0.6523,0.119,1.9,-0.651,5328
equity,PNW,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.254,-0.257,-0.6475,0.449,3.3,-0.4717,5328
equity,PNW,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.382,-0.422,-0.7219,0.489,13.5,-0.6451,5328
equity,PNW,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.342,-0.386,-0.7251,0.472,20.0,-0.6006,5328
equity,PNW,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.564,-0.632,-0.8457,0.432,4.4,-0.7704,5328
equity,PNW,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.527,-0.588,-0.8288,0.443,4.7,-0.7498,5328
equity,PNW,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.482,-0.498,-0.7833,0.386,3.9,-0.6924,5328
equity,PNW,1d,headline,blend|long_only,blend,long_only,-,-,-0.138,-0.109,-0.2751,0.335,3.5,-0.1366,5328
equity,PNW,1d,headline,blend|asym,blend,asym,-,-,-0.249,-0.231,-0.3406,0.358,4.0,-0.2201,5328
equity,PODD,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.033,0.036,-0.5782,0.443,3.4,-0.1053,5328
equity,PODD,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.205,0.238,-0.5868,0.449,1.9,0.3414,5328
equity,PODD,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.187,0.217,-0.5326,0.477,1.4,0.2866,5328
equity,PODD,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.451,0.512,-0.5701,0.46,1.6,1.3744,5328
equity,PODD,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.156,0.182,-0.5404,0.477,13.2,0.1964,5328
equity,PODD,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.149,0.177,-0.4548,0.443,10.3,0.1756,5328
equity,PODD,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.108,0.113,-0.3272,0.5,14.8,0.0653,5328
equity,PODD,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.15,-0.172,-0.6321,0.42,2.9,-0.4171,5328
equity,PODD,1d,entry,blend|ls,blend,ls,-,-,0.161,0.168,-0.2535,0.398,2.2,0.1522,5328
equity,PODD,1d,entry,strength|ls,strength,ls,-,-,0.15,0.163,-0.3473,0.386,6.9,0.1627,5328
equity,PODD,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.432,0.437,-0.3878,0.386,1.1,1.0398,5328
equity,PODD,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.275,-0.163,-0.5328,0.102,0.8,-0.3424,5328
equity,PODD,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.369,0.423,-0.4541,0.449,1.4,0.8213,5328
equity,PODD,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.321,0.368,-0.5006,0.472,5.5,0.7455,5328
equity,PODD,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,0.329,0.388,-0.5722,0.472,8.1,0.7689,5328
equity,PODD,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.368,0.437,-0.5688,0.466,1.7,0.9636,5328
equity,PODD,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.205,0.238,-0.5868,0.449,1.9,0.3414,5328
equity,PODD,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.138,0.144,-0.4945,0.369,1.5,0.15,5328
equity,PODD,1d,headline,blend|long_only,blend,long_only,-,-,0.246,0.223,-0.1552,0.341,1.4,0.2091,5328
equity,PODD,1d,headline,blend|asym,blend,asym,-,-,0.229,0.241,-0.1795,0.415,1.7,0.1968,5328
equity,POOL,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.305,0.334,-0.3547,0.557,4.0,0.6879,5328
equity,POOL,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.434,0.478,-0.4297,0.585,2.6,1.2764,5328
equity,POOL,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.689,0.763,-0.4022,0.602,1.6,3.1107,5328
equity,POOL,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.418,0.454,-0.3628,0.58,2.3,1.1772,5328
equity,POOL,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-0.325,-0.37,-0.6475,0.483,25.7,-0.6096,5328
equity,POOL,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.046,0.052,-0.5658,0.54,11.1,-0.0752,5328
equity,POOL,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.508,-0.598,-0.8249,0.426,29.5,-0.7445,5328
equity,POOL,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.081,0.091,-0.4427,0.557,4.0,0.0041,5328
equity,POOL,1d,entry,blend|ls,blend,ls,-,-,0.203,0.199,-0.2196,0.494,3.3,0.2056,5328
equity,POOL,1d,entry,strength|ls,strength,ls,-,-,0.021,0.022,-0.3633,0.5,10.3,-0.0434,5328
equity,POOL,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.614,0.573,-0.2899,0.455,1.7,1.9471,5328
